register_id,language,path,line,col,pattern_kind,surface_form,tokens,csv_candidates,csv_lexical_topk_note,v2_trace,disposition,canonical_field_citation,governed_ref,notes
0682adc3a31ce68df033,py,market_state.py,1550,0,TEXT_LINE_MARKET_TOKEN,                ms.dominant_prob = float(_dom_p) if _dom_p is not None else None,float,instruments.*.fundamental.marketCapFloat;instruments.*.fundamental.shortIntToFloat,chains.putExpDateMap.*.openInterest;chains.callExpDateMap.*.openInterest;streaming.content.*.BIDS,CLAUDE chunk-7 disposition market_state.py 1501-1722,NOT_MARKET_DATA,,,NOT_MARKET_DATA: scoped mechanical classifier tail; production wire reads tracked in governance/SCHWAB_V4_REVIEW_MEMOS cone walk
459174b5a0ad8a4e370c,py,market_state.py,1566,0,TEXT_LINE_MARKET_TOKEN,            # Individual model outputs (stack visibility),model,,chains.volatility;chains.putExpDateMap.*.theoreticalVolatility;chains.callExpDateMap.*.theoreticalVolatility,CLAUDE chunk-7 disposition market_state.py 1501-1722,NOT_MARKET_DATA,,,NOT_MARKET_DATA: scoped mechanical classifier tail; production wire reads tracked in governance/SCHWAB_V4_REVIEW_MEMOS cone walk
55232de6097dc061c80d,py,market_state.py,1575,0,TEXT_LINE_MARKET_TOKEN,                        return None,return,instruments.*.fundamental.returnOnAssets;instruments.*.fundamental.returnOnEquity;instruments.*.fundamental.returnOnInvestment,quotes.reference.htbRate;quotes.reference.isHardToBorrow;market_hours.future.RME.category,CLAUDE chunk-7 disposition market_state.py 1501-1722,NOT_MARKET_DATA,,,NOT_MARKET_DATA: scoped mechanical classifier tail; production wire reads tracked in governance/SCHWAB_V4_REVIEW_MEMOS cone walk
40db7454ba31324af667,py,market_state.py,1578,0,TEXT_LINE_MARKET_TOKEN,                        return None,return,instruments.*.fundamental.returnOnAssets;instruments.*.fundamental.returnOnEquity;instruments.*.fundamental.returnOnInvestment,quotes.reference.htbRate;quotes.reference.isHardToBorrow;market_hours.future.RME.category,CLAUDE chunk-7 disposition market_state.py 1501-1722,NOT_MARKET_DATA,,,NOT_MARKET_DATA: scoped mechanical classifier tail; production wire reads tracked in governance/SCHWAB_V4_REVIEW_MEMOS cone walk
8d17b9e7f3514809ce78,py,market_state.py,1583,0,TEXT_LINE_MARKET_TOKEN,                        return None,return,instruments.*.fundamental.returnOnAssets;instruments.*.fundamental.returnOnEquity;instruments.*.fundamental.returnOnInvestment,quotes.reference.htbRate;quotes.reference.isHardToBorrow;market_hours.future.RME.category,CLAUDE chunk-7 disposition market_state.py 1501-1722,NOT_MARKET_DATA,,,NOT_MARKET_DATA: scoped mechanical classifier tail; production wire reads tracked in governance/SCHWAB_V4_REVIEW_MEMOS cone walk
85c242a2a4f4ace43fe3,py,market_state.py,1584,0,TEXT_LINE_MARKET_TOKEN,"                    return {""up"": u_f, ""down"": dn_f, ""flat"": fl_f}",return,instruments.*.fundamental.returnOnAssets;instruments.*.fundamental.returnOnEquity;instruments.*.fundamental.returnOnInvestment,quotes.quote.bidSize;chains.underlying.totalVolume;quotes.quote.askSize,CLAUDE chunk-7 disposition market_state.py 1501-1722,NOT_MARKET_DATA,,,NOT_MARKET_DATA: scoped mechanical classifier tail; production wire reads tracked in governance/SCHWAB_V4_REVIEW_MEMOS cone walk
b4c24609e886d9986973,py,market_state.py,1604,0,TEXT_LINE_MARKET_TOKEN,        # Regime classification,regime,,chains.volatility;chains.callExpDateMap.*.volatility;chains.callExpDateMap.*.theoreticalVolatility,CLAUDE chunk-7 disposition market_state.py 1501-1722,NOT_MARKET_DATA,,,NOT_MARKET_DATA: scoped mechanical classifier tail; production wire reads tracked in governance/SCHWAB_V4_REVIEW_MEMOS cone walk
9febf0383f839a39c798,py,market_state.py,1605,0,TEXT_LINE_MARKET_TOKEN,"        _regime = getattr(_sig_out, 'regime', None)",regime,,streaming.content.*.BID_SIZE;streaming.content.*.ASK_SIZE;streaming.content.*.REGULAR_MARKET_TRADE_MILLIS,CLAUDE chunk-7 disposition market_state.py 1501-1722,NOT_MARKET_DATA,,,NOT_MARKET_DATA: scoped mechanical classifier tail; production wire reads tracked in governance/SCHWAB_V4_REVIEW_MEMOS cone walk
502e881515cc432d0a2d,py,market_state.py,1607,0,TEXT_LINE_MARKET_TOKEN,"            ms.regime_primary       = getattr(_regime, 'primary', 'unknown')",unknown,,chains.putExpDateMap.*.gamma;streaming.content.*.REGULAR_MARKET_TRADE_MILLIS;chains.putExpDateMap.*.vega,CLAUDE chunk-7 disposition market_state.py 1501-1722,NOT_MARKET_DATA,,,NOT_MARKET_DATA: scoped mechanical classifier tail; production wire reads tracked in governance/SCHWAB_V4_REVIEW_MEMOS cone walk
5603f07328787bb19b27,py,market_state.py,1608,0,TEXT_LINE_MARKET_TOKEN,"            ms.regime_secondary     = list(getattr(_regime, 'secondary_tags', []))",list,chains.callExpDateMap.*.optionDeliverablesList;chains.callExpDateMap.*.optionDeliverablesList.*;chains.callExpDateMap.*.optionDeliverablesList.*.assetType;chains.callExpDateMap.*.optionDeliverablesList.*.currencyType;chains.callExpDateMap.*.optionDeliverablesList.*.deliverableUnits;chains.callExpDateMap.*.optionDeliverablesList.*.symbol;chains.putExpDateMap.*.optionDeliverablesList;chains.putExpDateMap.*.optionDeliverablesList.*;chains.putExpDateMap.*.optionDeliverablesList.*.assetType;chains.putExpDateMap.*.optionDeliverablesList.*.currencyType;chains.putExpDateMap.*.optionDeliverablesList.*.deliverableUnits;chains.putExpDateMap.*.optionDeliverablesList.*.symbol,streaming.content.*.ASK_SIZE;chains.callExpDateMap.*.theta;streaming.content.*.BID_SIZE,CLAUDE chunk-7 disposition market_state.py 1501-1722,NOT_MARKET_DATA,,,NOT_MARKET_DATA: scoped mechanical classifier tail; production wire reads tracked in governance/SCHWAB_V4_REVIEW_MEMOS cone walk
