register_id,language,path,line,col,pattern_kind,surface_form,tokens,csv_candidates,csv_lexical_topk_note,v2_trace,disposition,canonical_field_citation,governed_ref,notes
d5b88e9b1912e20120f8,py,market_state.py,41,0,TEXT_LINE_MARKET_TOKEN,"    """"""True only for Bull, Bear, Expansion — exact match, case-insensitive.""""""",only,,chains.callExpDateMap.*.theoreticalVolatility;chains.callExpDateMap.*.theta;chains.putExpDateMap.*.theoreticalVolatility,Phase 4 D17 market_state lexical NOT_MARKET_DATA — prose/docstring/label false positives only,NOT_MARKET_DATA,,,Phase 4 D17 market_state lexical NOT_MARKET_DATA — prose/docstring/label false positives only
70694f1e1c7470a86d38,py,market_state.py,42,0,TEXT_LINE_MARKET_TOKEN,"    return (bias_signal or """").strip().lower() in ACTIONABLE_BIAS",return,instruments.*.fundamental.returnOnAssets;instruments.*.fundamental.returnOnEquity;instruments.*.fundamental.returnOnInvestment,chains.underlying.bidSize;chains.underlying.askSize;chains.callExpDateMap.*.bidSize,Phase 4 D17 market_state lexical NOT_MARKET_DATA — prose/docstring/label false positives only,NOT_MARKET_DATA,,,Phase 4 D17 market_state lexical NOT_MARKET_DATA — prose/docstring/label false positives only
069dc131a227de55ae89,py,market_state.py,59,0,TEXT_LINE_MARKET_TOKEN,"      breakdown          — negative gamma, expansion down (net_delta < 0)",gamma,chains.callExpDateMap.*.gamma;chains.putExpDateMap.*.gamma,chains.putExpDateMap.*.delta;chains.putExpDateMap.*.vega;chains.putExpDateMap.*.theta,Phase 4 D17 market_state lexical NOT_MARKET_DATA — prose/docstring/label false positives only,NOT_MARKET_DATA,,,Phase 4 D17 market_state lexical NOT_MARKET_DATA — prose/docstring/label false positives only
e7f540784976a12b041e,py,market_state.py,64,0,TEXT_LINE_MARKET_TOKEN,    identically. Now pin_bull only matches historical pin_bull setups.,only,,chains.callExpDateMap.*.theoreticalVolatility;chains.putExpDateMap.*.theoreticalVolatility;chains.callExpDateMap.*.optionDeliverablesList,Phase 4 D17 market_state lexical NOT_MARKET_DATA — prose/docstring/label false positives only,NOT_MARKET_DATA,,,Phase 4 D17 market_state lexical NOT_MARKET_DATA — prose/docstring/label false positives only
0a5ea72055e66400fc14,py,market_state.py,74,0,TEXT_LINE_MARKET_TOKEN,"        return ""pin_chaos""",return,instruments.*.fundamental.returnOnAssets;instruments.*.fundamental.returnOnEquity;instruments.*.fundamental.returnOnInvestment,pricehistory.candles;pricehistory.candles.*;pricehistory.candles.*.high,Phase 4 D17 market_state lexical NOT_MARKET_DATA — prose/docstring/label false positives only,NOT_MARKET_DATA,,,Phase 4 D17 market_state lexical NOT_MARKET_DATA — prose/docstring/label false positives only
888b444cb0c1cff9c1a7,py,market_state.py,78,0,TEXT_LINE_MARKET_TOKEN,"        return ""breakout"" if float(net_delta) >= 0 else ""breakdown""",return float,instruments.*.fundamental.returnOnAssets;instruments.*.fundamental.returnOnEquity;instruments.*.fundamental.returnOnInvestment;instruments.*.fundamental.marketCapFloat;instruments.*.fundamental.shortIntToFloat,quotes.quote.bidSize;quotes.quote.askSize;quotes.extended.askSize,Phase 4 D17 market_state lexical NOT_MARKET_DATA — prose/docstring/label false positives only,NOT_MARKET_DATA,,,Phase 4 D17 market_state lexical NOT_MARKET_DATA — prose/docstring/label false positives only
25a89cbe08f1e84c77ea,py,market_state.py,79,0,TEXT_LINE_MARKET_TOKEN,"    return ""pin_neutral""  # safe default",return,instruments.*.fundamental.returnOnAssets;instruments.*.fundamental.returnOnEquity;instruments.*.fundamental.returnOnInvestment,quotes.regular.regularMarketLastSize;quotes.fundamental.peRatio;quotes.fundamental.avg1YearVolume,Phase 4 D17 market_state lexical NOT_MARKET_DATA — prose/docstring/label false positives only,NOT_MARKET_DATA,,,Phase 4 D17 market_state lexical NOT_MARKET_DATA — prose/docstring/label false positives only
997d6b4b580381982b4a,py,market_state.py,92,0,TEXT_LINE_MARKET_TOKEN,"    if ""expansion"" in b: return ""#92400e""",return,instruments.*.fundamental.returnOnAssets;instruments.*.fundamental.returnOnEquity;instruments.*.fundamental.returnOnInvestment,chains.putExpDateMap.*.bidSize;quotes.quote.bidPrice;pricehistory.candles,Phase 4 D17 market_state lexical NOT_MARKET_DATA — prose/docstring/label false positives only,NOT_MARKET_DATA,,,Phase 4 D17 market_state lexical NOT_MARKET_DATA — prose/docstring/label false positives only
82b09fed2f4480d2195e,py,market_state.py,93,0,TEXT_LINE_MARKET_TOKEN,"    return ""#9ca3af""",return,instruments.*.fundamental.returnOnAssets;instruments.*.fundamental.returnOnEquity;instruments.*.fundamental.returnOnInvestment,pricehistory.candles;pricehistory.candles.*;chains.callExpDateMap.*.askSize,Phase 4 D17 market_state lexical NOT_MARKET_DATA — prose/docstring/label false positives only,NOT_MARKET_DATA,,,Phase 4 D17 market_state lexical NOT_MARKET_DATA — prose/docstring/label false positives only
df61aba85807ef30f47c,py,market_state.py,99,0,TEXT_LINE_MARKET_TOKEN,"    if p in (""Low"",""Very Low""): return ""#9ca3af""",low return,chains.callExpDateMap.*.lowPrice;chains.putExpDateMap.*.lowPrice;chains.underlying.fiftyTwoWeekLow;chains.underlying.lowPrice;pricehistory.candles.*.low;quotes.quote.52WeekLow;quotes.quote.lowPrice;streaming.content.*.LOW_PRICE;streaming.content.*.LOW_PRICE_52_WEEK;instruments.*.fundamental.returnOnAssets;instruments.*.fundamental.returnOnEquity;instruments.*.fundamental.returnOnInvestment,chains.callExpDateMap.*.bidSize;chains.underlying.bidSize;pricehistory.candles,Phase 4 D17 market_state lexical NOT_MARKET_DATA — prose/docstring/label false positives only,NOT_MARKET_DATA,,,Phase 4 D17 market_state lexical NOT_MARKET_DATA — prose/docstring/label false positives only
99bbced9fc3705e6b3f4,py,market_state.py,105,0,TEXT_LINE_MARKET_TOKEN,"    if net_delta < 0:     return ""#991b1b""",return,instruments.*.fundamental.returnOnAssets;instruments.*.fundamental.returnOnEquity;instruments.*.fundamental.returnOnInvestment,quotes.quote.bidSize;quotes.quote.askSize;quotes.extended.bidSize,Phase 4 D17 market_state lexical NOT_MARKET_DATA — prose/docstring/label false positives only,NOT_MARKET_DATA,,,Phase 4 D17 market_state lexical NOT_MARKET_DATA — prose/docstring/label false positives only
53bcdd9577458ac23f5b,py,market_state.py,106,0,TEXT_LINE_MARKET_TOKEN,"    return ""#9ca3af""",return,instruments.*.fundamental.returnOnAssets;instruments.*.fundamental.returnOnEquity;instruments.*.fundamental.returnOnInvestment,pricehistory.candles;pricehistory.candles.*;chains.callExpDateMap.*.askSize,Phase 4 D17 market_state lexical NOT_MARKET_DATA — prose/docstring/label false positives only,NOT_MARKET_DATA,,,Phase 4 D17 market_state lexical NOT_MARKET_DATA — prose/docstring/label false positives only
9dd9935a48bf8d1c2804,py,market_state.py,118,0,TEXT_LINE_MARKET_TOKEN,"    if ""flip"" in z or ""regime"" in z: return ""#6d28d9""",regime return,instruments.*.fundamental.returnOnAssets;instruments.*.fundamental.returnOnEquity;instruments.*.fundamental.returnOnInvestment,chains.underlying.bidSize;quotes.quote.bidSize;chains.putExpDateMap.*.bidSize,Phase 4 D17 market_state lexical NOT_MARKET_DATA — prose/docstring/label false positives only,NOT_MARKET_DATA,,,Phase 4 D17 market_state lexical NOT_MARKET_DATA — prose/docstring/label false positives only
9af5c0e98871f583cbec,py,market_state.py,126,0,TEXT_LINE_MARKET_TOKEN,"    if dte <= 5:     return (f""📅 {dte}DTE — standard"",         ""#92400e"")",return standard,instruments.*.fundamental.returnOnAssets;instruments.*.fundamental.returnOnEquity;instruments.*.fundamental.returnOnInvestment;chains.callExpDateMap.*.nonStandard;chains.putExpDateMap.*.nonStandard,quotes.quote.bidSize;quotes.extended.bidSize;quotes.extended.askSize,Phase 4 D17 market_state lexical NOT_MARKET_DATA — prose/docstring/label false positives only,NOT_MARKET_DATA,,,Phase 4 D17 market_state lexical NOT_MARKET_DATA — prose/docstring/label false positives only
7e139166b680462d853f,py,market_state.py,127,0,TEXT_LINE_MARKET_TOKEN,"    return               (f""📅 {dte}DTE — full structure ok"",  ""#166534"")",return,instruments.*.fundamental.returnOnAssets;instruments.*.fundamental.returnOnEquity;instruments.*.fundamental.returnOnInvestment,quotes.quote.bidSize;quotes.quote.askSize;quotes.quote.totalVolume,Phase 4 D17 market_state lexical NOT_MARKET_DATA — prose/docstring/label false positives only,NOT_MARKET_DATA,,,Phase 4 D17 market_state lexical NOT_MARKET_DATA — prose/docstring/label false positives only
